,Item,Ref_Wave,Test_Wave,Mushra_Scores,Utterance,Folder,Condition,Codec,Rate_kbps,sampleMOS,conditionMOS,conditionCI,DataBase,sampleSTD,sampleCI,Degradation,sumVotes,CodecCombination,Q_Value_dB,EXP,NoiseType,ErrorType,ErrorRate%,warp_q_mfcc,warp_q_mel,pesq
90,,resources/TCDvoip/Test_Set/CHOP/ref/R_03_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_03_CHOP_MK.wav,,,,3,,,4.541666667,4.59375,0.130680098,TCDvoip,0.65800533,0.26325696,CHOP,109,,,,,,,0.009862133,0.003731696,4.299231052
91,,resources/TCDvoip/Test_Set/CHOP/ref/R_03_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_03_CHOP_ML.wav,,,,3,,,4.625,4.59375,0.130680098,TCDvoip,0.646898957,0.258813486,CHOP,111,,,,,,,0.004280066,0.000920531,4.067404747
92,,resources/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_04_CHOP_FA.wav,,,,4,,,3.708333333,3.8125,0.156417168,TCDvoip,0.907896119,0.363234098,CHOP,89,,,,,,,0.012621338,0.003716314,3.69546032
93,,resources/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_04_CHOP_FG.wav,,,,4,,,3.583333333,3.8125,0.156417168,TCDvoip,0.775531608,0.310277264,CHOP,86,,,,,,,0.163130934,0.711115034,3.656361818
94,,resources/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_04_CHOP_MK.wav,,,,4,,,3.791666667,3.8125,0.156417168,TCDvoip,0.779027636,0.311675967,CHOP,91,,,,,,,0.016697318,0.026306646,3.860554695
95,,resources/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_04_CHOP_ML.wav,,,,4,,,4.166666667,3.8125,0.156417168,TCDvoip,0.701964118,0.280844138,CHOP,100,,,,,,,0.02810465,0.126191318,3.58279109
96,,resources/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_05_CHOP_FA.wav,,,,5,,,4,4.114583333,0.128922293,TCDvoip,0.589767825,0.235956272,CHOP,96,,,,,,,0.186131283,0.596235678,3.682308674
97,,resources/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_05_CHOP_FG.wav,,,,5,,,4.375,4.114583333,0.128922293,TCDvoip,0.646898957,0.258813486,CHOP,105,,,,,,,0.230089054,0.796308825,3.389265537
98,,resources/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_05_CHOP_MK.wav,,,,5,,,3.75,4.114583333,0.128922293,TCDvoip,0.737209781,0.29494534,CHOP,90,,,,,,,0.229895098,0.784198264,3.681116581
99,,resources/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_05_CHOP_ML.wav,,,,5,,,4.333333333,4.114583333,0.128922293,TCDvoip,0.637022057,0.254861903,CHOP,104,,,,,,,0.294838333,1.010209362,4.444654465
100,,resources/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_06_CHOP_FA.wav,,,,6,,,4.458333333,4.229166667,0.128444928,TCDvoip,0.65800533,0.26325696,CHOP,107,,,,,,,0.007859114,0.005750839,3.947062254
101,,resources/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_06_CHOP_FG.wav,,,,6,,,3.625,4.229166667,0.128444928,TCDvoip,0.769669607,0.307931975,CHOP,87,,,,,,,0.019269625,0.517964577,3.73268342
102,,resources/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_06_CHOP_MK.wav,,,,6,,,4.208333333,4.229166667,0.128444928,TCDvoip,0.588229966,0.235341,CHOP,101,,,,,,,0.01262672,0.00936546,3.873850822
103,,resources/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_06_CHOP_ML.wav,,,,6,,,4.625,4.229166667,0.128444928,TCDvoip,0.575779245,0.230359675,CHOP,111,,,,,,,0.014667054,0.008684851,4.169718266
104,,resources/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_07_CHOP_FA.wav,,,,7,,,2.833333333,3.125,0.158424028,TCDvoip,0.963086825,0.385314979,CHOP,68,,,,,,,0.122170982,0.215508783,2.603193521
105,,resources/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_07_CHOP_FG.wav,,,,7,,,3.166666667,3.125,0.158424028,TCDvoip,0.701964118,0.280844138,CHOP,76,,,,,,,0.162535092,0.648242343,2.827493191
106,,resources/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_07_CHOP_MK.wav,,,,7,,,3.041666667,3.125,0.158424028,TCDvoip,0.806450444,0.322647375,CHOP,73,,,,,,,0.16516741,0.586197479,2.677848101
107,,resources/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_07_CHOP_ML.wav,,,,7,,,3.458333333,3.125,0.158424028,TCDvoip,0.721060009,0.288484086,CHOP,83,,,,,,,0.151435559,0.128666901,3.127653837
108,,resources/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_08_CHOP_FA.wav,,,,8,,,3.583333333,3.5,0.175455839,TCDvoip,0.974307632,0.389804237,CHOP,86,,,,,,,0.331235824,0.947408093,2.79746604
109,,resources/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_08_CHOP_FG.wav,,,,8,,,3.541666667,3.5,0.175455839,TCDvoip,0.931532943,0.372690797,CHOP,85,,,,,,,0.274846831,1.161934575,3.256505489
110,,resources/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_08_CHOP_MK.wav,,,,8,,,3.208333333,3.5,0.175455839,TCDvoip,0.779027636,0.311675967,CHOP,77,,,,,,,0.26135689,0.988086155,3.309704781
111,,resources/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_08_CHOP_ML.wav,,,,8,,,3.666666667,3.5,0.175455839,TCDvoip,0.868114732,0.347318228,CHOP,88,,,,,,,0.335089034,1.095569061,4.006147861
112,,resources/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_09_CHOP_FA.wav,,,,9,,,3.833333333,3.802083333,0.162741251,TCDvoip,0.761386988,0.304618237,CHOP,92,,,,,,,0.306938333,1.026169045,4.20856142
113,,resources/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_09_CHOP_FG.wav,,,,9,,,3.875,3.802083333,0.162741251,TCDvoip,0.74088666,0.296416398,CHOP,93,,,,,,,0.252163781,0.905260435,3.236824512
114,,resources/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_09_CHOP_MK.wav,,,,9,,,3.958333333,3.802083333,0.162741251,TCDvoip,0.907896119,0.363234098,CHOP,95,,,,,,,0.321822465,0.990381432,3.168541908
115,,resources/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_09_CHOP_ML.wav,,,,9,,,3.541666667,3.802083333,0.162741251,TCDvoip,0.883627241,0.353524524,CHOP,85,,,,,,,0.335479927,1.112935804,3.040421963
116,,resources/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_10_CHOP_FA.wav,,,,10,,,3.375,3.84375,0.146629406,TCDvoip,0.769669607,0.307931975,CHOP,81,,,,,,,0.08872371,0.339095517,3.353035212
117,,resources/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_10_CHOP_FG.wav,,,,10,,,4.041666667,3.84375,0.146629406,TCDvoip,0.624093546,0.249689421,CHOP,97,,,,,,,0.094426537,0.559288051,3.211898804
118,,resources/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_10_CHOP_MK.wav,,,,10,,,3.875,3.84375,0.146629406,TCDvoip,0.850191794,0.34014756,CHOP,93,,,,,,,0.064514889,0.088189444,4.020864964
119,,resources/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_10_CHOP_ML.wav,,,,10,,,4.083333333,3.84375,0.146629406,TCDvoip,0.717281502,0.286972368,CHOP,98,,,,,,,0.063974979,0.049263986,4.017951012
120,,resources/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_11_CHOP_FA.wav,,,,11,,,3.583333333,3.770833333,0.13340497,TCDvoip,0.717281502,0.286972368,CHOP,86,,,,,,,0.016551988,0.074669648,3.781267881
121,,resources/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_11_CHOP_FG.wav,,,,11,,,3.958333333,3.770833333,0.13340497,TCDvoip,0.550032937,0.220059006,CHOP,95,,,,,,,0.017771324,0.039779743,3.967869759
122,,resources/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_11_CHOP_MK.wav,,,,11,,,3.625,3.770833333,0.13340497,TCDvoip,0.646898957,0.258813486,CHOP,87,,,,,,,0.020560007,0.05894171,3.700615883
123,,resources/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_11_CHOP_ML.wav,,,,11,,,3.916666667,3.770833333,0.13340497,TCDvoip,0.775531608,0.310277264,CHOP,94,,,,,,,0.030978647,0.092436228,3.579317331
124,,resources/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_12_CHOP_FA.wav,,,,12,,,2.958333333,3.322916667,0.138123573,TCDvoip,0.806450444,0.322647375,CHOP,71,,,,,,,0.304232183,1.031931626,2.368699789
125,,resources/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_12_CHOP_FG.wav,,,,12,,,3,3.322916667,0.138123573,TCDvoip,0.589767825,0.235956272,CHOP,72,,,,,,,0.178172844,0.740274643,2.872232914
126,,resources/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_12_CHOP_MK.wav,,,,12,,,4.083333333,3.322916667,0.138123573,TCDvoip,0.775531608,0.310277264,CHOP,98,,,,,,,0.172826526,0.338801486,3.032480001
127,,resources/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_12_CHOP_ML.wav,,,,12,,,3.25,3.322916667,0.138123573,TCDvoip,0.607918759,0.243218158,CHOP,78,,,,,,,0.194684203,0.486514063,2.410593033
128,,resources/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_13_CHOP_FA.wav,,,,13,,,2.375,3.03125,0.163601753,TCDvoip,0.824225592,0.329758915,CHOP,57,,,,,,,0.233545948,0.725777082,1.902991056
129,,resources/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_13_CHOP_FG.wav,,,,13,,,3.375,3.03125,0.163601753,TCDvoip,0.646898957,0.258813486,CHOP,81,,,,,,,0.168936528,0.524005352,2.712078571
130,,resources/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_13_CHOP_MK.wav,,,,13,,,2.708333333,3.03125,0.163601753,TCDvoip,0.750603622,0.300303993,CHOP,65,,,,,,,0.273004046,0.400079416,2.211966038
131,,resources/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_13_CHOP_ML.wav,,,,13,,,3.666666667,3.03125,0.163601753,TCDvoip,1.049499536,0.419887263,CHOP,88,,,,,,,0.23767266,0.339095205,2.26014185
132,,resources/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_14_CHOP_FA.wav,,,,14,,,3.083333333,3.020833333,0.15930785,TCDvoip,0.974307632,0.389804237,CHOP,74,,,,,,,0.367915348,1.10621874,2.077182055
133,,resources/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_14_CHOP_FG.wav,,,,14,,,2.875,3.020833333,0.15930785,TCDvoip,0.74088666,0.296416398,CHOP,69,,,,,,,0.326607602,1.363287507,2.49158597
134,,resources/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_14_CHOP_MK.wav,,,,14,,,3.208333333,3.020833333,0.15930785,TCDvoip,0.721060009,0.288484086,CHOP,77,,,,,,,0.34440829,1.424984887,3.265955925
135,,resources/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_14_CHOP_ML.wav,,,,14,,,2.916666667,3.020833333,0.15930785,TCDvoip,0.775531608,0.310277264,CHOP,70,,,,,,,0.378691626,1.177685307,2.541927814
136,,resources/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_15_CHOP_FA.wav,,,,15,,,2.666666667,2.697916667,0.180631183,TCDvoip,1.049499536,0.419887263,CHOP,64,,,,,,,0.432385957,1.485882103,2.785155535
137,,resources/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_15_CHOP_FG.wav,,,,15,,,2.666666667,2.697916667,0.180631183,TCDvoip,0.868114732,0.347318228,CHOP,64,,,,,,,0.388600073,1.431285942,2.650061607
138,,resources/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_15_CHOP_MK.wav,,,,15,,,2.416666667,2.697916667,0.180631183,TCDvoip,0.829702234,0.331950028,CHOP,58,,,,,,,0.452365242,1.577781435,1.876168251
139,,resources/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_15_CHOP_ML.wav,,,,15,,,3.041666667,2.697916667,0.180631183,TCDvoip,0.907896119,0.363234098,CHOP,73,,,,,,,0.461493537,1.582594951,2.947093248
140,,resources/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_16_CHOP_FA.wav,,,,16,,,2.791666667,2.760416667,0.156136397,TCDvoip,0.883627241,0.353524524,CHOP,67,,,,,,,0.265833121,0.848111452,2.241261482
141,,resources/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_16_CHOP_FG.wav,,,,16,,,2.958333333,2.760416667,0.156136397,TCDvoip,0.85867272,0.343540637,CHOP,71,,,,,,,0.239543419,0.821130655,2.178425789
142,,resources/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_16_CHOP_MK.wav,,,,16,,,2.625,2.760416667,0.156136397,TCDvoip,0.875388113,0.350228186,CHOP,63,,,,,,,0.226050636,0.992261202,2.346175194
143,,resources/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_16_CHOP_ML.wav,,,,16,,,2.666666667,2.760416667,0.156136397,TCDvoip,0.481543412,0.192657489,CHOP,64,,,,,,,0.310604177,0.91614198,2.171215296
144,,resources/TCDvoip/Test_Set/CHOP/ref/R_18_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_18_CHOP_FA.wav,,,,18,,,1.916666667,2.104166667,0.1707924,TCDvoip,0.880546602,0.352292012,CHOP,46,,,,,,,1.221359816,2.81453112,1.154842734
145,,resources/TCDvoip/Test_Set/CHOP/ref/R_18_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_18_CHOP_FG.wav,,,,18,,,2.291666667,2.104166667,0.1707924,TCDvoip,0.750603622,0.300303993,CHOP,55,,,,,,,1.193552419,3.161299562,1.142408252
146,,resources/TCDvoip/Test_Set/CHOP/ref/R_18_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_18_CHOP_MK.wav,,,,18,,,2.083333333,2.104166667,0.1707924,TCDvoip,0.928611243,0.371521873,CHOP,50,,,,,,,1.258405731,3.008211458,1.167210698
147,,resources/TCDvoip/Test_Set/CHOP/ref/R_18_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_18_CHOP_ML.wav,,,,18,,,2.125,2.104166667,0.1707924,TCDvoip,0.899879219,0.36002667,CHOP,51,,,,,,,1.281910751,2.721905212,1.145785213
148,,resources/TCDvoip/Test_Set/CHOP/ref/R_19_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_19_CHOP_FA.wav,,,,19,,,2.541666667,2.583333333,0.170277809,TCDvoip,0.832970936,0.333257781,CHOP,61,,,,,,,1.233188815,2.989649241,1.022332788
149,,resources/TCDvoip/Test_Set/CHOP/ref/R_19_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_19_CHOP_FG.wav,,,,19,,,2.541666667,2.583333333,0.170277809,TCDvoip,0.721060009,0.288484086,CHOP,61,,,,,,,1.243518424,2.936779658,1.050060034
150,,resources/TCDvoip/Test_Set/CHOP/ref/R_19_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_19_CHOP_MK.wav,,,,19,,,2.541666667,2.583333333,0.170277809,TCDvoip,0.931532943,0.372690797,CHOP,61,,,,,,,1.228768062,2.816274998,1.049661875
151,,resources/TCDvoip/Test_Set/CHOP/ref/R_19_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_19_CHOP_ML.wav,,,,19,,,2.708333333,2.583333333,0.170277809,TCDvoip,0.954584666,0.381913407,CHOP,65,,,,,,,1.269862492,2.528261444,1.037450314
152,,resources/TCDvoip/Test_Set/CHOP/ref/R_20_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_20_CHOP_FA.wav,,,,20,,,1.916666667,2.145833333,0.156529335,TCDvoip,0.928611243,0.371521873,CHOP,46,,,,,,,1.238006093,3.074947447,1.065863013
153,,resources/TCDvoip/Test_Set/CHOP/ref/R_20_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_20_CHOP_FG.wav,,,,20,,,2.25,2.145833333,0.156529335,TCDvoip,0.737209781,0.29494534,CHOP,54,,,,,,,1.170986418,2.648721056,1.069574952
154,,resources/TCDvoip/Test_Set/CHOP/ref/R_20_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_20_CHOP_MK.wav,,,,20,,,1.916666667,2.145833333,0.156529335,TCDvoip,0.717281502,0.286972368,CHOP,46,,,,,,,1.246548659,2.70503598,1.104349375
155,,resources/TCDvoip/Test_Set/CHOP/ref/R_20_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_20_CHOP_ML.wav,,,,20,,,2.5,2.145833333,0.156529335,TCDvoip,0.780189498,0.312140808,CHOP,60,,,,,,,1.262744085,2.477538753,1.039819479
156,,resources/TCDvoip/Test_Set/CHOP/ref/R_21_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_21_CHOP_FA.wav,,,,1,,,4.375,4.03125,0.162633369,TCDvoip,0.769669607,0.307931975,MNRU,105,,,,,,,1.257586192,2.74780465,1.0399158
157,,resources/TCDvoip/Test_Set/CHOP/ref/R_21_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_21_CHOP_FG.wav,,,,1,,,4,4.03125,0.162633369,TCDvoip,0.884651737,0.353934408,MNRU,96,,,,,,,1.115134332,3.210132193,1.035142422
158,,resources/TCDvoip/Test_Set/CHOP/ref/R_21_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_21_CHOP_MK.wav,,,,1,,,3.916666667,4.03125,0.162633369,TCDvoip,0.829702234,0.331950028,MNRU,94,,,,,,,1.245672871,2.833425418,1.03016603
159,,resources/TCDvoip/Test_Set/CHOP/ref/R_21_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_21_CHOP_ML.wav,,,,1,,,3.833333333,4.03125,0.162633369,TCDvoip,0.816496581,0.326666667,MNRU,92,,,,,,,1.286555031,2.683189793,1.060601234
160,,resources/TCDvoip/Test_Set/CHOP/ref/R_22_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_22_CHOP_FA.wav,,,,2,,,3.416666667,3.59375,0.182756329,TCDvoip,0.829702234,0.331950028,MNRU,82,,,,,,,1.246856689,2.676034071,1.100798249
161,,resources/TCDvoip/Test_Set/CHOP/ref/R_22_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_22_CHOP_FG.wav,,,,2,,,4,3.59375,0.182756329,TCDvoip,0.978019294,0.391289211,MNRU,96,,,,,,,1.211929689,3.0135457,1.08153522
162,,resources/TCDvoip/Test_Set/CHOP/ref/R_22_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_22_CHOP_MK.wav,,,,2,,,3.583333333,3.59375,0.182756329,TCDvoip,1.017954755,0.407266723,MNRU,86,,,,,,,1.271379869,2.622168905,1.252984285
163,,resources/TCDvoip/Test_Set/CHOP/ref/R_22_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_22_CHOP_ML.wav,,,,2,,,3.375,3.59375,0.182756329,TCDvoip,0.875388113,0.350228186,MNRU,81,,,,,,,1.216618353,2.653337036,1.041215897
164,,resources/TCDvoip/Test_Set/CHOP/ref/R_23_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_23_CHOP_FA.wav,,,,3,,,2.416666667,2.385416667,0.169399416,TCDvoip,0.829702234,0.331950028,MNRU,58,,,,,,,1.260063187,2.629615613,1.030499458
165,,resources/TCDvoip/Test_Set/CHOP/ref/R_23_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_23_CHOP_FG.wav,,,,3,,,2.5,2.385416667,0.169399416,TCDvoip,0.722315119,0.288986234,MNRU,60,,,,,,,1.163433944,3.104217779,1.16589272
166,,resources/TCDvoip/Test_Set/CHOP/ref/R_23_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_23_CHOP_MK.wav,,,,3,,,2.333333333,2.385416667,0.169399416,TCDvoip,0.868114732,0.347318228,MNRU,56,,,,,,,1.294850686,2.83931869,1.074804425
167,,resources/TCDvoip/Test_Set/CHOP/ref/R_23_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_23_CHOP_ML.wav,,,,3,,,2.291666667,2.385416667,0.169399416,TCDvoip,0.999093792,0.399720766,MNRU,55,,,,,,,1.290028926,2.664702761,1.055792212
168,,resources/TCDvoip/Test_Set/CHOP/ref/R_24_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_24_CHOP_FA.wav,,,,4,,,1.583333333,1.479166667,0.128581498,TCDvoip,0.775531608,0.310277264,MNRU,38,,,,,,,1.30472299,2.983461862,1.03713429
169,,resources/TCDvoip/Test_Set/CHOP/ref/R_24_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_24_CHOP_FG.wav,,,,4,,,1.291666667,1.479166667,0.128581498,TCDvoip,0.550032937,0.220059006,MNRU,31,,,,,,,1.155747773,2.861322832,1.114114285
170,,resources/TCDvoip/Test_Set/CHOP/ref/R_24_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_24_CHOP_MK.wav,,,,4,,,1.25,1.479166667,0.128581498,TCDvoip,0.531609533,0.212688109,MNRU,30,,,,,,,1.276347434,2.771800174,1.115001917
171,,resources/TCDvoip/Test_Set/CHOP/ref/R_24_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_24_CHOP_ML.wav,,,,4,,,1.791666667,1.479166667,0.128581498,TCDvoip,0.721060009,0.288484086,MNRU,43,,,,,,,1.290425755,2.712970038,1.100023031
172,,resources/TCDvoip/Test_Set/CLIP/ref/R_01_CLIP_FA.wav,resources/TCDvoip/Test_Set/CLIP/C_01_CLIP_FA.wav,,,,1,,,4.625,4.604166667,0.105486689,TCDvoip,0.494535355,0.197855349,CLIP,111,,,,,,,0,0,4.643888474
173,,resources/TCDvoip/Test_Set/CLIP/ref/R_01_CLIP_FG.wav,resources/TCDvoip/Test_Set/CLIP/C_01_CLIP_FG.wav,,,,1,,,4.708333333,4.604166667,0.105486689,TCDvoip,0.464305621,0.185760937,CLIP,113,,,,,,,0,0,4.643888474
174,,resources/TCDvoip/Test_Set/CLIP/ref/R_01_CLIP_MK.wav,resources/TCDvoip/Test_Set/CLIP/C_01_CLIP_MK.wav,,,,1,,,4.583333333,4.604166667,0.105486689,TCDvoip,0.583592075,0.233485458,CLIP,110,,,,,,,0,0,4.643888474
175,,resources/TCDvoip/Test_Set/CLIP/ref/R_01_CLIP_ML.wav,resources/TCDvoip/Test_Set/CLIP/C_01_CLIP_ML.wav,,,,1,,,4.5,4.604166667,0.105486689,TCDvoip,0.589767825,0.235956272,CLIP,108,,,,,,,0,0,4.643888474
176,,resources/TCDvoip/Test_Set/CLIP/ref/R_02_CLIP_FA.wav,resources/TCDvoip/Test_Set/CLIP/C_02_CLIP_FA.wav,,,,2,,,4,4.260416667,0.145909454,TCDvoip,0.932504808,0.373079624,CLIP,96,,,,,,,0.443630095,1.197969212,2.782701731
177,,resources/TCDvoip/Test_Set/CLIP/ref/R_02_CLIP_FG.wav,resources/TCDvoip/Test_Set/CLIP/C_02_CLIP_FG.wav,,,,2,,,4.125,4.260416667,0.145909454,TCDvoip,0.74088666,0.296416398,CLIP,99,,,,,,,0.369135087,0.877015161,3.093730927
178,,resources/TCDvoip/Test_Set/CLIP/ref/R_02_CLIP_MK.wav,resources/TCDvoip/Test_Set/CLIP/C_02_CLIP_MK.wav,,,,2,,,4.458333333,4.260416667,0.145909454,TCDvoip,0.65800533,0.26325696,CLIP,107,,,,,,,0.029966525,0.093657614,4.14577198
179,,resources/TCDvoip/Test_Set/CLIP/ref/R_02_CLIP_ML.wav,resources/TCDvoip/Test_Set/CLIP/C_02_CLIP_ML.wav,,,,2,,,4.458333333,4.260416667,0.145909454,TCDvoip,0.588229966,0.235341,CLIP,107,,,,,,,0.287183793,0.51752786,3.903265476
180,,resources/TCDvoip/Test_Set/CLIP/ref/R_03_CLIP_FA.wav,resources/TCDvoip/Test_Set/CLIP/C_03_CLIP_FA.wav,,,,3,,,3.791666667,4.15625,0.138250583,TCDvoip,0.883627241,0.353524524,CLIP,91,,,,,,,0.38002336,0.703045896,2.672708035
