,Ref_Wave,Test_Wave,MOS,warp_q_mfcc,warp_q_mel,pesq
134,resources/Genspeech/OpusNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir4/opus6.wav,1.709548714,0.949260827320538,2.8347105624406193,1.359589695930481
135,resources/Genspeech/OpusNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir4/opus6.wav,1.690654189,0.9537194124199063,2.9964071018666765,1.5075500011444092
136,resources/Genspeech/OpusNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir5/opus6.wav,1.536894372,1.000812706069685,2.3058246326431644,1.314222812652588
137,resources/Genspeech/OpusNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir5/opus6.wav,1.656299537,0.9085215110688,2.4353629174522498,1.471959114074707
138,resources/Genspeech/OpusNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir6/opus6.wav,1.5768405,0.982535283149416,2.269620086638606,1.3791704177856445
139,resources/Genspeech/OpusNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir6/opus6.wav,1.805412026,0.9367548837342659,2.8602625980667553,1.4256131649017334
140,resources/Genspeech/OpusNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir7/opus6.wav,1.863130774,0.9554451028951898,2.75523285365437,1.3860042095184326
141,resources/Genspeech/OpusNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir7/opus6.wav,1.68573973,0.9589730457179146,2.684690687593997,1.4799368381500244
142,resources/Genspeech/OpusNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir8/opus6.wav,1.725609583,0.922992376947984,2.7739277070763446,1.3907787799835205
143,resources/Genspeech/OpusNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir8/opus6.wav,1.649346871,0.8738431875670497,2.4914369424620055,1.554384469985962
144,resources/Genspeech/OpusNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir1/wavn.wav,3.631310492,0.8281520126754696,2.6966905099045544,1.250828504562378
145,resources/Genspeech/OpusNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir1/wavn.wav,4.032621345,0.8409198139703602,2.78383245164828,1.437089443206787
146,resources/Genspeech/OpusNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir2/wavn.wav,4.515683682,0.8155663916645968,2.6498225193535507,1.436277985572815
147,resources/Genspeech/OpusNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir2/wavn.wav,3.431291336,0.8953525207477109,2.5039944128346567,1.2192933559417725
148,resources/Genspeech/OpusNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir3/wavn.wav,4.086055434,0.8406507443155736,2.674352056310318,1.381939172744751
149,resources/Genspeech/OpusNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir3/wavn.wav,3.959532916,0.8862368143288435,2.730803192422819,1.4080321788787842
150,resources/Genspeech/OpusNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir4/wavn.wav,4.539774986,0.8230913794161279,2.6182898954652285,1.4236509799957275
151,resources/Genspeech/OpusNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir4/wavn.wav,4.017158907,0.8806623124332429,2.6834341963829065,1.3270008563995361
152,resources/Genspeech/OpusNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir5/wavn.wav,3.755301912,0.8794027818246621,2.3080785784837117,1.38386070728302
153,resources/Genspeech/OpusNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir5/wavn.wav,3.88462889,0.902135918016603,2.519899723612642,1.5052285194396973
154,resources/Genspeech/OpusNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir6/wavn.wav,4.0157363,0.9110217291298409,2.143838878687227,1.4283956289291382
155,resources/Genspeech/OpusNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir6/wavn.wav,4.003241578,0.8890125290082089,2.7604140740144105,1.36669921875
156,resources/Genspeech/OpusNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir7/wavn.wav,3.962085601,0.8476168083217934,2.6288902084915318,1.6085643768310547
157,resources/Genspeech/OpusNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir7/wavn.wav,3.473128336,0.916804780815384,2.623823043534516,1.4053725004196167
158,resources/Genspeech/OpusNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir8/wavn.wav,3.961081797,0.8387338401175299,2.7585318246254915,1.4215031862258911
159,resources/Genspeech/OpusNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir8/wavn.wav,4.209914321,0.8143613319670945,2.522660772582612,1.4017034769058228
